no,kode_skpd,nama_skpd,komisi,kode_kegiatan,nama_kegiatan,pagu,tambah,kurang,hasil_pembahasan,hasil_pemprov_version,delta = hasil_pembahasan - hasil_pemprov_version,flag,kegiatan_versi_pemprov_yang_namanya_mirip,% kemiripan,hasil_pemprov_version_yang_mirip,delta = hasil_pemprov_version_yang_mirip - hasil_pemprov_version
8914,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.013,Peningkatan Taman Blok F RW. 08 Kel. Pondok Kopi,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,peningkatan taman bok a dan c rw.08 kel. kebon jeruk,0.6346153846153846,"197,716,726","-197,716,726"
8915,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.015,Peningkatan Jalur Hijau Jalan Kayu Mas Raya Kec. Pulogadung,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,peningkatan jalur hijau jl bungur jakarta pusat,0.5932203389830508,"999,476,683","-999,476,683"
8916,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.017,Peningkatan Jalur Hijau Jl. Pulo Mas Barat,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,peningkatan jalur hijau jl bungur jakarta pusat,0.6808510638297872,"999,476,683","-999,476,683"
8917,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.018,Peningkatan Jalur Hijau Jl. Pulo Mas Selatan,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,peningkatan jalur hijau jl. dr. sumarno (lanjutan),0.7,"1,999,999,539","-1,999,999,539"
8918,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.019,Peningkatan Jalur Hijau Jl. Kayu Putih Tengah,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,peningkatan jalur hijau jl. dr. sumarno (lanjutan),0.64,"1,999,999,539","-1,999,999,539"
8919,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.020,Peningkatan Jalur Hijau Jl. Kayu Putih Timur,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penataan jalur hijau jl. kamal raya sisi timur,0.6521739130434783,"692,417,649","-692,417,649"
8920,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.021,"Peningkatan Taman Arabika I RW 06, Kel. Pondok Kopi",0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,"peningkatan taman ikip, rw.014, kec. duren sawit",0.5882352941176471,"837,364,511","-837,364,511"
8921,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.024,Penataan Taman dan fasilitas pendukung RW.017 Kel. Duren Sawit Kec. Duren Sawit,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,"penataan taman di sekitar sekolah, puskesmas dan kel. duren sawit",0.5569620253164557,"15,420,900","-15,420,900"
8922,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.028,Peningkatan Taman Mahoni Jl. Kelapa Dua Wetan,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penatausahaan kelurahan kelapa dua wetan,0.5777777777777777,"344,538,316","-344,538,316"
8923,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.038,Penataan Lingkungan RW di Kecamatan Duren Sawit,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penanganan jalan kecamatan duren sawit,0.6808510638297872,"1,835,653,149","-1,835,653,149"
8924,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.039,Penataan Lingkungan RW di Kecamatan Jatinegara,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penanganan jalan kecamatan jatinegara,0.6739130434782609,"1,463,749,284","-1,463,749,284"
8925,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.040,Penataan Lingkungan RW di Kecamatan Pulogadung,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penanganan penerangan jalan umum kecamatan pulogadung,0.6792452830188679,"29,812,000","-29,812,000"
8926,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.041,Penataan Lingkungan RW di Kecamatan Kramat Jati,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penanganan jalan kecamatan kramat jati,0.6808510638297872,"1,986,691,665","-1,986,691,665"
8927,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.042,Penataan Lingkungan RW di Kecamatan Cakung,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penanganan jalan kecamatan cakung,0.6428571428571429,"3,411,502,657","-3,411,502,657"
8928,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.043,Penataan Lingkungan RW di Kecamatan Matraman,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penanganan jalan kecamatan matraman,0.6590909090909091,"1,734,280,869","-1,734,280,869"
8929,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.044,Penataan Lingkungan RW di Kecamatan Makasar,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penanganan jalan kecamatan makasar,0.6511627906976745,"1,473,061,224","-1,473,061,224"
8930,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.045,Penataan Lingkungan RW di Kecamatan Cipayung,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penanganan jalan kecamatan cipayung,0.6590909090909091,"1,436,089,980","-1,436,089,980"
8931,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.046,Penataan Lingkungan RW di Kecamatan Pasar Rebo,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penanganan jalan kecamatan pasar rebo,0.6739130434782609,"1,345,020,305","-1,345,020,305"
8932,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.047,Penataan Lingkungan RW di Kecamatan Ciracas,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penanganan jalan kecamatan ciracas,0.6511627906976745,"1,408,265,261","-1,408,265,261"
8933,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.073,"Pemel. Tan dlm Pot di Viaduct Klender, Jemb.Viaduct Klender, Jalur Hijau Jl. Radin Inten, Jemb.Buaran, Jalur Hijau Jl. I Gusti Ngurah Rai, Jalur Hijau Jl. Pahlawan Revolusi, Jalur Hijau Jl. Kol.Sugiono, Jalur Hijau Jalan Ry Penggilingan",0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,"pemeliharaan jalur hijau jl. mangga besar raya, jalur hijau mangga besar i, jalur hijau tamansari raya, taman jl. kesederhanaan dan taman jl keadilan, jl. perniagaan sisi barat dan timur, jalur hijau jl. kokosan, jalur hijau anak kali ciliwung, jalur hijau gereja sion, jl. pintu besar selatan sisi barat dan timur kecamatan tamansari",0.3652694610778443,"250,020,000","-250,020,000"
8934,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.086,Pengadaan tiang umbul-umbul,0,0,0,0,"193,582,651","-193,582,651",Matched by nama kegiatan,,,,
8935,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.01.025.094,Penyediaan sumur pantek,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penyediaan bbm genset,0.6521739130434783,"25,000,000","-25,000,000"
8936,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.09.025.001,Pembebasan lahan untuk taman interaktif di Kelurahan Kramat Jati Jakarta Timur,"350,000,000",0,0,"350,000,000",,"350,000,000",Not found in Pemprov version based on kode & nama kegiatan,"pembebasan lahan untuk pengembangan hutan kota kelurahan ciracas, kecamatan ciracas jakarta timur",0.6082474226804123,"43,000,000,000","-42,650,000,000"
8937,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.09.025.002,Pemeliharaan RTH Jalur Hijau Wilayah Jakarta Timur,"3,350,000,000",0,0,"3,350,000,000","2,949,552,000","400,448,000",Perfect match,,,,
8938,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.001,Peningkatan Taman Merah Delima Kec. Jatinegara,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,peningkatan taman jl. antariksa kec. jatinegara,0.7659574468085106,"1,596,010,070","-1,596,010,070"
8939,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.002,Peningkatan Taman Brombek Kecamatan Matraman,"1,000,000,000",0,0,"1,000,000,000","271,598,493","728,401,507",Perfect match,,,,
8940,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.003,Peningkatan Jalur Hijau Jl. Dr. Sumarno (Lanjutan),"2,000,000,000",0,0,"2,000,000,000","1,999,999,539",461,Perfect match,,,,
8941,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.004,"Penataan Taman di sekitar Sekolah, Puskesmas dan Kel. Utan Kayu Selatan","500,000,000",0,0,"500,000,000","305,298,803","194,701,197",Perfect match,,,,
8942,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.005,"Peningkatan Taman  IKIP,  RW.014, Kec. Duren Sawit","1,000,000,000",0,0,"1,000,000,000","837,364,511","162,635,489",Matched by kode kegiatan,,,,
8943,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.006,"Penataan Taman di sekitar Sekolah, Puskesmas dan Kel. Duren Sawit","500,000,000",0,0,"500,000,000","15,420,900","484,579,100",Perfect match,,,,
8944,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.007,Peningkatan Taman viaduct Jatinegara sisi Barat (lanjutan),"2,000,000,000",0,0,"2,000,000,000","1,999,956,281","43,719",Perfect match,,,,
8945,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.008,Peningkatan Taman Pendidikan Kec. Pasar Rebo,"1,000,000,000",0,0,"1,000,000,000","527,971,228","472,028,772",Perfect match,,,,
8946,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.009,Peningkatan Taman Jaya Kusuma Kec. Makasar,"2,000,000,000",0,0,"2,000,000,000","1,669,268,341","330,731,659",Perfect match,,,,
8947,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.010,Peningkatan Taman Perhubungan Kec. Pulogadung,"2,000,000,000",0,0,"2,000,000,000","695,094,210","1,304,905,790",Perfect match,,,,
8948,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.011,Peningkatan Taman Jl. Antariksa Kec. Jatinegara,"2,000,000,000",0,0,"2,000,000,000","1,596,010,070","403,989,930",Perfect match,,,,
8949,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.012,"Penataan Taman di sekitar Sekolah, Puskesmas dan Kel. Cipinang Besar Kec. Jatinegara","500,000,000",0,0,"500,000,000","313,745,052","186,254,948",Perfect match,,,,
8950,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.013,Pembangunan Taman interaktif di Kel. Kramat Jati,"800,000,000",0,0,"800,000,000","24,437,600","775,562,400",Perfect match,,,,
8951,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.014,"Penataan Taman di sekitar Sekolah, Puskesmas dan Kel. Kramat Jati","500,000,000",0,0,"500,000,000","15,420,900","484,579,100",Matched by kode kegiatan,,,,
8952,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.015,Peningkatan Taman Casia di wilayah Kel. Pulogebang Kec. Cakung,"1,000,000,000",0,0,"1,000,000,000","336,157,001","663,842,999",Perfect match,,,,
8953,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.016,"Penataan Taman di sekitar Sekolah, Puskesmas dan Kel. Cakung","500,000,000",0,0,"500,000,000","466,845,099","33,154,901",Perfect match,,,,
8954,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.017,Peningkatan Taman Blok N Kec. Cipayung,"1,000,000,000",0,0,"1,000,000,000","848,762,837","151,237,163",Perfect match,,,,
8955,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.018,Penanganan Segera Penataan Kampung Deret di Jakarta Timur,"1,000,000,000",0,0,"1,000,000,000","999,806,968","193,032",Perfect match,,,,
8956,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.019,Pemeliharaan Taman wilayah Kec. Jatinegara,"3,550,000,000",0,0,"3,550,000,000","3,547,152,000","2,848,000",Perfect match,,,,
8957,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.020,Pemeliharaan Taman wilayah Kecamatan Cakung,"1,250,000,000",0,0,"1,250,000,000","1,140,912,000","109,088,000",Perfect match,,,,
8958,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.021,Pemeliharaan Taman di wilayah Kecamatan Kramat Jati,"1,400,000,000",0,0,"1,400,000,000","1,398,384,000","1,616,000",Perfect match,,,,
8959,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.022,Pemeliharaan Taman wilayah Kecamatan Cipayung,"1,100,000,000",0,0,"1,100,000,000","1,079,568,000","20,432,000",Perfect match,,,,
8960,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.023,Pemeliharaan Taman wilayah Kecamatan Pasar Rebo,"800,000,000",0,0,"800,000,000","782,208,000","17,792,000",Perfect match,,,,
8961,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.024,Pemeliharaan Taman wilayah Kecamatan Ciracas,"1,000,000,000",0,0,"1,000,000,000","846,432,000","153,568,000",Perfect match,,,,
8962,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.025,Pemeliharaan Taman di wilayah Kecamatan Pulogadung,"2,700,000,000",0,0,"2,700,000,000","2,682,144,000","17,856,000",Perfect match,,,,
8963,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.026,Pemeliharaan taman wilayah Kecamatan Duren Sawit,"8,500,000,000",0,"2,000,000,000","6,500,000,000","8,475,264,000","-1,975,264,000",Perfect match,,,,
8964,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.027,Pemeliharaan Taman wilayah Kecamatan Makasar,"1,450,000,000",0,0,"1,450,000,000","1,434,240,000","15,760,000",Perfect match,,,,
8965,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.028,Pemeliharaan Taman wilayah Kecamatan Matraman,"5,100,000,000",0,"1,500,000,000","3,600,000,000","975,456,000","2,624,544,000",Perfect match,,,,
8966,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.029,Pengadaan Papan Nama Taman di Jakarta Timur,"200,000,000",0,0,"200,000,000","199,184,769","815,231",Perfect match,,,,
8967,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.030,Pengadaan Papan Himbauan/Informasi di Taman dan Jalur Hijau di Jakarta Timur,"200,000,000",0,0,"200,000,000","196,223,864","3,776,136",Perfect match,,,,
8968,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.031,Pemeliharaan Ruang Terbuka Hijau Kanal Banjir Timur,"670,000,000",0,0,"670,000,000","666,777,600","3,222,400",Perfect match,,,,
8969,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.032,Pemeliharaan Prasarana/Sarana Taman di wilayah Jakarta Timur,"6,617,000,000",0,"500,000,000","6,117,000,000","6,585,264,000","-468,264,000",Perfect match,,,,
8970,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.033,Peningkatan Taman Cornel Simanjuntak,"1,000,000,000",0,0,"1,000,000,000","995,925,082","4,074,918",Matched by kode kegiatan,,,,
8971,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.034,Peningkatan Jalur Hijau Jalan Ahmad Yani Sisi Timur dan Sisi Barat,"2,000,000,000",0,0,"2,000,000,000","59,105,200","1,940,894,800",Perfect match,,,,
8972,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.035,Peningkatan Taman viaduct Jatinegara sisi Timur (lanjutan),"2,000,000,000",0,0,"2,000,000,000","1,999,969,462","30,538",Perfect match,,,,
8973,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.036,Peningkatan Taman Lansia PIK Penggilingan,"1,000,000,000",0,0,"1,000,000,000","992,199,599","7,800,401",Perfect match,,,,
8974,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.037,Peningkatan Fly Over Kampung Melayu,"2,000,000,000",0,0,"2,000,000,000","1,998,062,520","1,937,480",Perfect match,,,,
8975,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.038,"Peningkatan RTH Jl. Kampung Jati Kel. Rambutan, Kec. Ciracas Jakarta Timur","2,500,000,000",0,0,"2,500,000,000","2,499,920,366","79,634",Perfect match,,,,
8976,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.039,Pengadaan Sarana Penyiraman Taman dan Jalur Hijau (sprinkel),"715,200,000",0,0,"715,200,000","715,018,597","181,403",Perfect match,,,,
8977,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.040,Pembuatan/pemasangan papan blad/blok/larangan di TPU Cipayung,"35,000,000",0,0,"35,000,000","34,797,764","202,236",Perfect match,,,,
8978,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.041,Pembangunan sarana prasarana TPU Bantar Jati,"570,000,000",0,0,"570,000,000","568,198,474","1,801,526",Perfect match,,,,
8979,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.043,Pembangunan sarana prasarana TPU Pondok Ranggon,"800,000,000",0,0,"800,000,000","799,431,911","568,089",Perfect match,,,,
8980,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.044,Pembangunan sarana prasarana TPU Prumpung,"200,000,000",0,0,"200,000,000","199,946,431","53,569",Perfect match,,,,
8981,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.045,Pembangunan sarana prasarana TPU Bambu Apus,"200,000,000",0,0,"200,000,000","199,093,512","906,488",Perfect match,,,,
8982,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.046,Pembangunan sarana prasarana (pagar/turap) TPU Cipinang Asem,"200,000,000",0,0,"200,000,000","199,403,996","596,004",Perfect match,,,,
8983,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.047,Penataan Sarana Prasarana Pemakaman Jakarta Timur,"1,541,160,000",0,0,"1,541,160,000","1,540,450,483","709,517",Perfect match,,,,
8984,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.048,Pengadaan sarana prasarana pemakaman,"500,000,000",0,0,"500,000,000","499,156,680","843,320",Perfect match,,,,
8985,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.049,"Pembinaan, Pengembangan dan Pengawasan TPU Jakarta Timur","200,000,000",0,0,"200,000,000","171,047,800","28,952,200",Perfect match,,,,
8986,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.050,Pemeliharaan sarana prasarana di TPU Pondok Ranggon,"850,000,000",0,0,"850,000,000","819,720,000","30,280,000",Perfect match,,,,
8987,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.051,Pemeliharaan sarana prasarana di TPU Kalisari,"106,920,000",0,0,"106,920,000","106,920,000",0,Perfect match,,,,
8988,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.052,Pemeliharaan sarana prasarana di TPU Cijantung dan TPU Kampung Gedong,"142,560,000",0,0,"142,560,000","142,560,000",0,Perfect match,,,,
8989,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.053,"Pemeliharaan sarana prasarana di TPU Susukan Budha, TPU Kamp. Dukuh dan TPU Kampung Rambutan","213,840,000",0,0,"213,840,000","213,840,000",0,Perfect match,,,,
8990,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.054,Pemeliharaan sarana prasarana di TPU Susukan Islam dan TPU Ciracas,"142,560,000",0,0,"142,560,000","142,560,000",0,Perfect match,,,,
8991,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.055,"Pemeliharaan sarana prasarana di TPU Bantarjati, TPU Bambu Apus dan TPU Ceger","142,560,000",0,0,"142,560,000","142,560,000",0,Perfect match,,,,
8992,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.056,Pemeliharaan sarana prasarana di TPU Cipayung dan TPU Cilangkap,"142,560,000",0,0,"142,560,000","142,560,000",0,Perfect match,,,,
8993,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.057,Pemeliharaan sarana prasarana di TPU Munjul dan TPU Cibubur I & II,"106,920,000",0,0,"106,920,000","106,920,000",0,Perfect match,,,,
8994,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.058,Pemeliharaan sarana prasarana di TPU Pondok Kelapa,"285,700,000",0,0,"285,700,000","285,120,000","580,000",Perfect match,,,,
8995,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.059,Pemeliharaan sarana prasarana di TPU Utan Kayu,"106,920,000",0,0,"106,920,000","106,920,000",0,Perfect match,,,,
8996,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.060,Pemeliharaan sarana prasarana di TPU Malaka,"208,700,000",0,0,"208,700,000","178,200,000","30,500,000",Perfect match,,,,
8997,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.061,Pemeliharaan sarana prasarana di TPU Cipinang Besar Selatan dan TPU Kamp. Bayur,"234,800,000",0,0,"234,800,000","213,840,000","20,960,000",Perfect match,,,,
8998,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.062,Pemeliharaan sarana prasarana di TPU Kober Jatinegara,"112,200,000",0,0,"112,200,000","106,920,000","5,280,000",Perfect match,,,,
8999,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.063,Pemeliharaan sarana prasarana di TPU Penggilingan dan TPU Cipinang Baru,"83,500,000",0,0,"83,500,000","71,280,000","12,220,000",Perfect match,,,,
9000,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.064,Pemeliharaan sarana prasarana di TPU Prumpung,"79,100,000",0,0,"79,100,000","71,280,000","7,820,000",Perfect match,,,,
9001,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.065,Pemeliharaan sarana prasarana di TPU Cipinang Asem dan TPU Kebon Pala,"71,280,000",0,0,"71,280,000","71,280,000",0,Perfect match,,,,
9002,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.066,"Pemeliharaan sarana prasarana di TPU Kmp.Penggilingan, TPU Kamp. Kapuk dan TPU Kamp.Baru I & II","73,400,000",0,0,"73,400,000","71,280,000","2,120,000",Perfect match,,,,
9003,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.067,Pemeliharaan (perbaikan/pengecatan) sarana prasarana TPU Bantar Jati,"100,000,000",0,0,"100,000,000","99,720,993","279,007",Perfect match,,,,
9004,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.068,Perbaikan Gedung Kantor TPU Penggilingan,"150,000,000",0,0,"150,000,000","149,405,987","594,013",Perfect match,,,,
9005,1.08.025,Sudin Pertamanan dan Pemakaman - JAKTIM,D,1.08.10.025.069,Perbaikan Gedung Kantor TPU Cipinang Besar,"175,000,000",0,0,"175,000,000","174,530,545","469,455",Perfect match,,,,
